NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:36 Filename: ndff4201.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag60au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
  160 0.30690E+04 0.12257E+04
  161 0.28760E+04 0.12279E+04
  162 0.29380E+04 0.12302E+04
  163 0.28960E+04 0.12324E+04
  164 0.30230E+04 0.12346E+04
  165 0.28040E+04 0.12368E+04
  166 0.29740E+04 0.12389E+04
  167 0.28700E+04 0.12411E+04
  168 0.29600E+04 0.12431E+04
  169 0.29350E+04 0.12452E+04
  170 0.29110E+04 0.12473E+04
  171 0.28090E+04 0.12493E+04
  172 0.29300E+04 0.12513E+04
  173 0.29360E+04 0.12534E+04
  174 0.28480E+04 0.12554E+04
  175 0.28840E+04 0.12573E+04
  176 0.28930E+04 0.12590E+04
  177 0.28940E+04 0.12608E+04
  178 0.28930E+04 0.12625E+04
  179 0.28840E+04 0.12643E+04
  180 0.30180E+04 0.12663E+04
  181 0.29470E+04 0.12682E+04
  182 0.29030E+04 0.12701E+04
  183 0.28620E+04 0.12721E+04
  184 0.29560E+04 0.12741E+04
  185 0.28950E+04 0.12761E+04
  186 0.28240E+04 0.12782E+04
  187 0.28780E+04 0.12799E+04
  188 0.29360E+04 0.12813E+04
  189 0.29550E+04 0.12828E+04
  190 0.29020E+04 0.12842E+04
  191 0.28690E+04 0.12859E+04
  192 0.29440E+04 0.12879E+04
  193 0.27770E+04 0.12899E+04
  194 0.28850E+04 0.12919E+04
  195 0.27920E+04 0.12938E+04
  196 0.30170E+04 0.12957E+04
  197 0.27480E+04 0.12976E+04
  198 0.28490E+04 0.12994E+04
  199 0.27540E+04 0.13012E+04
  200 0.29550E+04 0.13030E+04
  201 0.27560E+04 0.13047E+04
  202 0.27180E+04 0.13064E+04
  203 0.27770E+04 0.13080E+04
  204 0.29410E+04 0.13095E+04
  205 0.27380E+04 0.13110E+04
  206 0.28740E+04 0.13125E+04
  207 0.27470E+04 0.13140E+04
  208 0.28620E+04 0.13155E+04
  209 0.28090E+04 0.13170E+04
  210 0.27730E+04 0.13185E+04
  211 0.27220E+04 0.13200E+04
  212 0.29160E+04 0.13217E+04
  213 0.27200E+04 0.13234E+04
  214 0.27540E+04 0.13250E+04
  215 0.27620E+04 0.13264E+04
  216 0.27800E+04 0.13276E+04
  217 0.27990E+04 0.13288E+04
  218 0.28120E+04 0.13300E+04
  219 0.27770E+04 0.13315E+04
  220 0.27670E+04 0.13334E+04
  221 0.26750E+04 0.13353E+04
  222 0.26820E+04 0.13372E+04
  223 0.26750E+04 0.13387E+04
  224 0.27830E+04 0.13399E+04
  225 0.26900E+04 0.13410E+04
  226 0.26720E+04 0.13422E+04
  227 0.27060E+04 0.13434E+04
  228 0.28440E+04 0.13446E+04
  229 0.27540E+04 0.13457E+04
  230 0.27000E+04 0.13469E+04
  231 0.26440E+04 0.13482E+04
  232 0.28940E+04 0.13497E+04
  233 0.27130E+04 0.13511E+04
  234 0.26610E+04 0.13525E+04
  235 0.27300E+04 0.13539E+04
  236 0.27690E+04 0.13553E+04
  237 0.26850E+04 0.13567E+04
  238 0.25860E+04 0.13582E+04
  239 0.26380E+04 0.13595E+04
  240 0.28260E+04 0.13609E+04
  241 0.26290E+04 0.13622E+04
  242 0.26100E+04 0.13636E+04
  243 0.27060E+04 0.13647E+04
  244 0.26860E+04 0.13655E+04
  245 0.27300E+04 0.13664E+04
  246 0.27990E+04 0.13672E+04
  247 0.25920E+04 0.13684E+04
  248 0.27390E+04 0.13701E+04
  249 0.26270E+04 0.13717E+04
  250 0.26760E+04 0.13733E+04
  251 0.25300E+04 0.13747E+04
  252 0.27410E+04 0.13758E+04
  253 0.26010E+04 0.13769E+04
  254 0.25590E+04 0.13779E+04
  255 0.27080E+04 0.13791E+04
  256 0.27240E+04 0.13802E+04
  257 0.26430E+04 0.13813E+04
  258 0.26010E+04 0.13824E+04
  259 0.26320E+04 0.13835E+04
  260 0.26810E+04 0.13845E+04
  261 0.27750E+04 0.13855E+04
  262 0.25920E+04 0.13865E+04
  263 0.25610E+04 0.13876E+04
  264 0.26770E+04 0.13888E+04
  265 0.26340E+04 0.13900E+04
  266 0.27430E+04 0.13912E+04
  267 0.25940E+04 0.13925E+04
  268 0.25730E+04 0.13938E+04
  269 0.25910E+04 0.13951E+04
  270 0.26240E+04 0.13964E+04
  271 0.25320E+04 0.13976E+04
  272 0.26270E+04 0.13988E+04
  273 0.25420E+04 0.14000E+04
  274 0.26080E+04 0.14012E+04
  275 0.25500E+04 0.14024E+04
  276 0.25590E+04 0.14036E+04
  277 0.25250E+04 0.14048E+04
  278 0.25380E+04 0.14060E+04
  279 0.24680E+04 0.14070E+04
  280 0.25700E+04 0.14078E+04
  281 0.24970E+04 0.14086E+04
  282 0.24930E+04 0.14094E+04
  283 0.25370E+04 0.14104E+04
  284 0.26510E+04 0.14116E+04
  285 0.25810E+04 0.14128E+04
  286 0.24140E+04 0.14141E+04
  287 0.25110E+04 0.14150E+04
  288 0.24880E+04 0.14158E+04
  289 0.25240E+04 0.14166E+04
  290 0.26020E+04 0.14173E+04
  291 0.24380E+04 0.14182E+04
  292 0.25360E+04 0.14194E+04
  293 0.24880E+04 0.14205E+04
  294 0.24560E+04 0.14216E+04
  295 0.24430E+04 0.14227E+04
  296 0.25770E+04 0.14237E+04
  297 0.24960E+04 0.14247E+04
  298 0.23760E+04 0.14258E+04
  299 0.24110E+04 0.14267E+04
  300 0.25700E+04 0.14277E+04
  301 0.24570E+04 0.14286E+04
  302 0.24280E+04 0.14295E+04
  303 0.24470E+04 0.14303E+04
  304 0.24470E+04 0.14309E+04
  305 0.24510E+04 0.14316E+04
  306 0.23910E+04 0.14323E+04
  307 0.24570E+04 0.14332E+04
  308 0.25700E+04 0.14345E+04
  309 0.24100E+04 0.14358E+04
  310 0.24000E+04 0.14371E+04
  311 0.22950E+04 0.14379E+04
  312 0.24530E+04 0.14383E+04
  313 0.25120E+04 0.14387E+04
  314 0.24100E+04 0.14391E+04
  315 0.23380E+04 0.14399E+04
  316 0.25220E+04 0.14409E+04
  317 0.24250E+04 0.14420E+04
  318 0.23560E+04 0.14431E+04
  319 0.23600E+04 0.14440E+04
  320 0.24490E+04 0.14449E+04
  321 0.23610E+04 0.14457E+04
  322 0.24270E+04 0.14466E+04
  323 0.23610E+04 0.14476E+04
  324 0.23570E+04 0.14488E+04
  325 0.23130E+04 0.14500E+04
  326 0.22380E+04 0.14512E+04
  327 0.23240E+04 0.14521E+04
  328 0.22490E+04 0.14525E+04
  329 0.23170E+04 0.14529E+04
  330 0.22910E+04 0.14534E+04
  331 0.22660E+04 0.14540E+04
  332 0.23570E+04 0.14549E+04
  333 0.22760E+04 0.14558E+04
  334 0.22910E+04 0.14567E+04
  335 0.21760E+04 0.14575E+04
  336 0.23170E+04 0.14583E+04
  337 0.22560E+04 0.14590E+04
  338 0.22930E+04 0.14597E+04
  339 0.22630E+04 0.14604E+04
  340 0.21540E+04 0.14611E+04
  341 0.22290E+04 0.14636E+04
  342 0.21950E+04 0.14643E+04
  343 0.20360E+04 0.14656E+04
  344 0.21260E+04 0.14677E+04
  345 0.20210E+04 0.14698E+04
  346 0.19830E+04 0.14718E+04
  347 0.18280E+04 0.14756E+04
  348 0.16730E+04 0.14810E+04
  349 0.14890E+04 0.14864E+04
  350 0.12280E+04 0.14918E+04
  351 0.82000E+03 0.14970E+04
  352 0.45400E+03 0.15020E+04
  353 0.14000E+03 0.15070E+04
  354 0.66000E+02 0.15121E+04
  355 0.43000E+02 0.15142E+04
  356 0.74000E+02 0.15136E+04
  357 0.52000E+02 0.15130E+04
  358 0.53000E+02 0.15123E+04
  359 0.40000E+02 0.15118E+04
  360 0.78000E+02 0.15115E+04
  361 0.73000E+02 0.15112E+04
  362 0.57000E+02 0.15108E+04
  363 0.43000E+02 0.15107E+04
  364 0.70000E+02 0.15107E+04
  365 0.52000E+02 0.15106E+04
  366 0.43000E+02 0.15106E+04
  367 0.44000E+02 0.15107E+04
  368 0.66000E+02 0.15107E+04
  369 0.43000E+02 0.15108E+04
  370 0.46000E+02 0.15109E+04
  371 0.36000E+02 0.15109E+04
  372 0.49000E+02 0.15110E+04
  373 0.51000E+02 0.15110E+04
  374 0.44000E+02 0.15111E+04
  375 0.55000E+02 0.15112E+04
  376 0.58000E+02 0.15113E+04
  377 0.52000E+02 0.15115E+04
  378 0.45000E+02 0.15116E+04
  379 0.50000E+02 0.15118E+04
  380 0.54000E+02 0.15120E+04
  381 0.42000E+02 0.15121E+04
  382 0.56000E+02 0.15123E+04
  383 0.43000E+02 0.15125E+04
  384 0.68000E+02 0.15127E+04
  385 0.52000E+02 0.15130E+04
  386 0.35000E+02 0.15132E+04
  387 0.41000E+02 0.15134E+04
  388 0.47000E+02 0.15136E+04
  389 0.38000E+02 0.15138E+04
  390 0.45000E+02 0.15140E+04
  391 0.36000E+02 0.15142E+04
  392 0.56000E+02 0.15144E+04
  393 0.39000E+02 0.15146E+04
  394 0.37000E+02 0.15148E+04
  395 0.34000E+02 0.15149E+04
  396 0.66000E+02 0.15151E+04
  397 0.34000E+02 0.15153E+04
  398 0.50000E+02 0.15154E+04
  399 0.52000E+02 0.15156E+04
  400 0.54000E+02 0.15159E+04
  401 0.45000E+02 0.15161E+04
  402 0.32000E+02 0.15163E+04
  403 0.44000E+02 0.15165E+04
  404 0.42000E+02 0.15166E+04
  405 0.44000E+02 0.15168E+04
  406 0.39000E+02 0.15169E+04
  407 0.42000E+02 0.15170E+04
  408 0.45000E+02 0.15172E+04
  409 0.32000E+02 0.15174E+04
  410 0.36000E+02 0.15175E+04
  411 0.40000E+02 0.15176E+04
  412 0.42000E+02 0.15177E+04
  413 0.38000E+02 0.15178E+04
  414 0.43000E+02 0.15178E+04
  415 0.43000E+02 0.15179E+04
  416 0.46000E+02 0.15180E+04
  417 0.41000E+02 0.15181E+04
  418 0.30000E+02 0.15182E+04
  419 0.39000E+02 0.15183E+04
  420 0.36000E+02 0.15183E+04
  421 0.28000E+02 0.15184E+04
  422 0.26000E+02 0.15184E+04
  423 0.35000E+02 0.15184E+04
  424 0.46000E+02 0.15184E+04
  425 0.29000E+02 0.15184E+04
  426 0.35000E+02 0.15184E+04
  427 0.30000E+02 0.15183E+04
  428 0.25000E+02 0.15182E+04
  429 0.26000E+02 0.15181E+04
  430 0.37000E+02 0.15180E+04
  431 0.29000E+02 0.15179E+04
  432 0.31000E+02 0.15178E+04
  433 0.33000E+02 0.15177E+04
  434 0.35000E+02 0.15175E+04
  435 0.40000E+02 0.15174E+04
  436 0.23000E+02 0.15173E+04
  437 0.22000E+02 0.15171E+04
  438 0.23000E+02 0.15170E+04
  439 0.27000E+02 0.15168E+04
  440 0.30000E+02 0.15166E+04
  441 0.23000E+02 0.15164E+04
  442 0.22000E+02 0.15162E+04
  443 0.33000E+02 0.15159E+04
  444 0.32000E+02 0.15157E+04
  445 0.26000E+02 0.15155E+04
  446 0.26000E+02 0.15153E+04
  447 0.26000E+02 0.15150E+04
  448 0.28000E+02 0.15147E+04
  449 0.25000E+02 0.15144E+04
  450 0.39000E+02 0.15142E+04
  451 0.26000E+02 0.15139E+04
  452 0.34000E+02 0.15137E+04
  453 0.30000E+02 0.15135E+04
  454 0.28000E+02 0.15132E+04
  455 0.24000E+02 0.15130E+04
  456 0.18000E+02 0.15128E+04
  457 0.26000E+02 0.15125E+04
  458 0.19000E+02 0.15123E+04
  459 0.25000E+02 0.15120E+04
  460 0.19000E+02 0.15118E+04
  461 0.17000E+02 0.15115E+04
  462 0.26000E+02 0.15113E+04
  463 0.26000E+02 0.15110E+04
  464 0.21000E+02 0.15108E+04
  465 0.15000E+02 0.15106E+04
  466 0.19000E+02 0.15104E+04
  467 0.17000E+02 0.15102E+04
  468 0.26000E+02 0.15100E+04
  469 0.24000E+02 0.15098E+04
  470 0.18000E+02 0.15096E+04
  471 0.18000E+02 0.15094E+04
  472 0.20000E+02 0.15092E+04
  473 0.18000E+02 0.15091E+04
  474 0.13000E+02 0.15089E+04
  475 0.13000E+02 0.15088E+04
  476 0.15000E+02 0.15085E+04
  477 0.23000E+02 0.15083E+04
  478 0.26000E+02 0.15081E+04
  479 0.24000E+02 0.15080E+04
  480 0.17000E+02 0.15079E+04
  481 0.20000E+02 0.15078E+04
  482 0.19000E+02 0.15077E+04
  483 0.16000E+02 0.15076E+04
  484 0.13000E+02 0.15074E+04
  485 0.22000E+02 0.15073E+04
  486 0.16000E+02 0.15072E+04
  487 0.25000E+02 0.15070E+04
  488 0.17000E+02 0.15069E+04
  489 0.19000E+02 0.15068E+04
  490 0.21000E+02 0.15068E+04
  491 0.22000E+02 0.15067E+04
  492 0.12000E+02 0.15066E+04
  493 0.14000E+02 0.15065E+04
  494 0.19000E+02 0.15064E+04
  495 0.20000E+02 0.15063E+04
  496 0.13000E+02 0.15062E+04
  497 0.16000E+02 0.15061E+04
  498 0.18000E+02 0.15060E+04
  499 0.16000E+02 0.15059E+04
  500 0.17000E+02 0.15057E+04
  501 0.24000E+02 0.15056E+04
  502 0.22000E+02 0.15055E+04
  503 0.20000E+02 0.15054E+04
  504 0.12000E+02 0.15053E+04
  505 0.15000E+02 0.15052E+04
  506 0.12000E+02 0.15051E+04
  507 0.12000E+02 0.15043E+04
  508 0.11000E+02 0.15028E+04
  509 0.15000E+02 0.15013E+04
  510 0.94900E+03 0.14997E+04
  511 0.00000E+00 0.14997E+04
  512 0.00000E+00 0.15012E+04
  513 0.00000E+00 0.15027E+04
  514 0.00000E+00 0.15042E+04
  515 0.00000E+00 0.15048E+04
  516 0.00000E+00 0.15045E+04
  517 0.00000E+00 0.15042E+04
  518 0.00000E+00 0.15039E+04
  519 0.00000E+00 0.15037E+04
  520 0.00000E+00 0.15034E+04
  521 0.00000E+00 0.15032E+04
  522 0.00000E+00 0.15029E+04
  523 0.00000E+00 0.15027E+04
  524 0.00000E+00 0.15025E+04
  525 0.00000E+00 0.15022E+04
  526 0.00000E+00 0.15020E+04
  527 0.00000E+00 0.15017E+04
  528 0.00000E+00 0.15015E+04
  529 0.00000E+00 0.15013E+04
  530 0.00000E+00 0.15010E+04
  531 0.00000E+00 0.15008E+04
  532 0.00000E+00 0.15005E+04
  533 0.00000E+00 0.15003E+04
  534 0.00000E+00 0.15000E+04
  535 0.00000E+00 0.14998E+04
  536 0.00000E+00 0.14995E+04
  537 0.00000E+00 0.14993E+04
  538 0.00000E+00 0.14990E+04
  539 0.00000E+00 0.14988E+04
  540 0.00000E+00 0.14985E+04
  541 0.00000E+00 0.14983E+04
  542 0.00000E+00 0.14980E+04
  543 0.00000E+00 0.14977E+04
  544 0.00000E+00 0.14975E+04
  545 0.00000E+00 0.14972E+04
  546 0.00000E+00 0.14970E+04
  547 0.00000E+00 0.14967E+04
  548 0.00000E+00 0.14964E+04
  549 0.00000E+00 0.14962E+04
  550 0.00000E+00 0.14959E+04
  551 0.00000E+00 0.14956E+04
  552 0.00000E+00 0.14954E+04
  553 0.00000E+00 0.14951E+04
  554 0.00000E+00 0.14948E+04
  555 0.00000E+00 0.14945E+04
  556 0.00000E+00 0.14943E+04
  557 0.00000E+00 0.14940E+04
  558 0.00000E+00 0.14937E+04
  559 0.00000E+00 0.14934E+04
  560 0.00000E+00 0.14931E+04
  561 0.00000E+00 0.14928E+04
  562 0.00000E+00 0.14925E+04
  563 0.00000E+00 0.14922E+04
  564 0.00000E+00 0.14919E+04
  565 0.00000E+00 0.14917E+04
  566 0.00000E+00 0.14914E+04
  567 0.00000E+00 0.14910E+04
  568 0.00000E+00 0.14907E+04
  569 0.00000E+00 0.14904E+04
  570 0.00000E+00 0.14901E+04
  571 0.00000E+00 0.14898E+04
  572 0.00000E+00 0.14895E+04
  573 0.00000E+00 0.14892E+04
  574 0.00000E+00 0.14889E+04
  575 0.00000E+00 0.14886E+04
  576 0.00000E+00 0.14883E+04
  577 0.00000E+00 0.14880E+04
  578 0.00000E+00 0.14877E+04
  579 0.00000E+00 0.14873E+04
  580 0.00000E+00 0.14870E+04
  581 0.00000E+00 0.14867E+04
  582 0.00000E+00 0.14864E+04
  583 0.00000E+00 0.14861E+04
  584 0.00000E+00 0.14858E+04
  585 0.00000E+00 0.14855E+04
  586 0.00000E+00 0.14852E+04
  587 0.00000E+00 0.14849E+04
  588 0.00000E+00 0.14846E+04
  589 0.00000E+00 0.14843E+04
  590 0.00000E+00 0.14840E+04
  591 0.00000E+00 0.14836E+04
  592 0.00000E+00 0.14833E+04
  593 0.00000E+00 0.14830E+04
  594 0.00000E+00 0.14827E+04
  595 0.00000E+00 0.14824E+04
  596 0.00000E+00 0.14821E+04
  597 0.00000E+00 0.14818E+04
  598 0.00000E+00 0.14815E+04
  599 0.00000E+00 0.14812E+04
  600 0.00000E+00 0.14809E+04
  601 0.00000E+00 0.14805E+04
  602 0.00000E+00 0.14802E+04
  603 0.00000E+00 0.14799E+04
  604 0.00000E+00 0.14796E+04
  605 0.00000E+00 0.14793E+04
  606 0.00000E+00 0.14789E+04
  607 0.00000E+00 0.14786E+04
  608 0.00000E+00 0.14783E+04
  609 0.00000E+00 0.14779E+04
  610 0.00000E+00 0.14776E+04
  611 0.00000E+00 0.14772E+04
  612 0.00000E+00 0.14769E+04
  613 0.00000E+00 0.14765E+04
