NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:32 Filename: ndff3201.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag10au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
    1 0.53000E+02 0.89514E+03
    2 0.27000E+02 0.85834E+03
    3 0.22000E+02 0.92653E+03
    4 0.10000E+02 0.94203E+03
    5 0.25000E+02 0.90483E+03
    6 0.20000E+02 0.92003E+03
    7 0.20000E+02 0.93589E+03
    8 0.12000E+02 0.95239E+03
    9 0.31000E+02 0.96870E+03
   10 0.17000E+02 0.98482E+03
   11 0.80000E+01 0.10006E+04
   12 0.80000E+01 0.10161E+04
   13 0.15000E+02 0.10313E+04
   14 0.11000E+02 0.10464E+04
   15 0.17000E+02 0.10610E+04
   16 0.14410E+04 0.10751E+04
   17 0.28770E+04 0.10890E+04
   18 0.27560E+04 0.11027E+04
   19 0.28740E+04 0.11160E+04
   20 0.28460E+04 0.11290E+04
   21 0.25840E+04 0.11417E+04
   22 0.26030E+04 0.11541E+04
   23 0.26960E+04 0.11662E+04
   24 0.26370E+04 0.11778E+04
   25 0.25100E+04 0.11891E+04
   26 0.25200E+04 0.12002E+04
   27 0.25650E+04 0.12107E+04
   28 0.26380E+04 0.12208E+04
   29 0.25550E+04 0.12305E+04
   30 0.24870E+04 0.12400E+04
   31 0.26240E+04 0.12495E+04
   32 0.26110E+04 0.12591E+04
   33 0.25580E+04 0.12684E+04
   34 0.24870E+04 0.12774E+04
   35 0.25260E+04 0.12860E+04
   36 0.25590E+04 0.12941E+04
   37 0.25550E+04 0.13020E+04
   38 0.25650E+04 0.13096E+04
   39 0.26030E+04 0.13170E+04
   40 0.25640E+04 0.13242E+04
   41 0.25970E+04 0.13312E+04
   42 0.25780E+04 0.13380E+04
   43 0.26150E+04 0.13446E+04
   44 0.25800E+04 0.13511E+04
   45 0.25450E+04 0.13573E+04
   46 0.25740E+04 0.13634E+04
   47 0.26270E+04 0.13690E+04
   48 0.26400E+04 0.13741E+04
   49 0.25510E+04 0.13790E+04
   50 0.26350E+04 0.13838E+04
   51 0.26700E+04 0.13885E+04
   52 0.27970E+04 0.13930E+04
   53 0.27640E+04 0.13975E+04
   54 0.26630E+04 0.14017E+04
   55 0.26210E+04 0.14061E+04
   56 0.27940E+04 0.14106E+04
   57 0.26520E+04 0.14150E+04
   58 0.27510E+04 0.14193E+04
   59 0.27030E+04 0.14233E+04
   60 0.27560E+04 0.14272E+04
   61 0.27570E+04 0.14310E+04
   62 0.26580E+04 0.14347E+04
   63 0.27080E+04 0.14383E+04
   64 0.28790E+04 0.14418E+04
   65 0.27380E+04 0.14452E+04
   66 0.27990E+04 0.14486E+04
   67 0.27400E+04 0.14520E+04
   68 0.29300E+04 0.14556E+04
   69 0.28440E+04 0.14590E+04
   70 0.27940E+04 0.14625E+04
   71 0.27190E+04 0.14656E+04
   72 0.28340E+04 0.14684E+04
   73 0.29220E+04 0.14712E+04
   74 0.27980E+04 0.14740E+04
   75 0.27950E+04 0.14771E+04
   76 0.29340E+04 0.14805E+04
   77 0.28720E+04 0.14839E+04
   78 0.28350E+04 0.14874E+04
   79 0.27370E+04 0.14906E+04
   80 0.28220E+04 0.14938E+04
   81 0.28330E+04 0.14970E+04
   82 0.27620E+04 0.15002E+04
   83 0.28640E+04 0.15032E+04
   84 0.28420E+04 0.15061E+04
   85 0.29620E+04 0.15090E+04
   86 0.29460E+04 0.15119E+04
   87 0.27890E+04 0.15151E+04
   88 0.28790E+04 0.15186E+04
   89 0.28310E+04 0.15220E+04
   90 0.28610E+04 0.15255E+04
   91 0.28990E+04 0.15288E+04
   92 0.29090E+04 0.15318E+04
   93 0.29340E+04 0.15349E+04
   94 0.29270E+04 0.15380E+04
   95 0.28230E+04 0.15411E+04
   96 0.30310E+04 0.15443E+04
   97 0.29660E+04 0.15475E+04
   98 0.29020E+04 0.15507E+04
   99 0.28880E+04 0.15539E+04
  100 0.29960E+04 0.15573E+04
  101 0.30260E+04 0.15606E+04
  102 0.29420E+04 0.15640E+04
  103 0.28600E+04 0.15676E+04
  104 0.30450E+04 0.15713E+04
  105 0.29830E+04 0.15750E+04
  106 0.28110E+04 0.15788E+04
  107 0.28860E+04 0.15824E+04
  108 0.30760E+04 0.15859E+04
  109 0.28780E+04 0.15895E+04
  110 0.29970E+04 0.15930E+04
  111 0.28420E+04 0.15965E+04
  112 0.30780E+04 0.16001E+04
  113 0.29460E+04 0.16036E+04
  114 0.29090E+04 0.16072E+04
  115 0.29030E+04 0.16106E+04
  116 0.30850E+04 0.16141E+04
  117 0.29870E+04 0.16175E+04
  118 0.28380E+04 0.16209E+04
  119 0.30530E+04 0.16244E+04
  120 0.30800E+04 0.16280E+04
  121 0.29600E+04 0.16316E+04
  122 0.28960E+04 0.16352E+04
  123 0.29350E+04 0.16386E+04
  124 0.30200E+04 0.16419E+04
  125 0.30230E+04 0.16451E+04
  126 0.29900E+04 0.16484E+04
  127 0.29740E+04 0.16517E+04
  128 0.30040E+04 0.16552E+04
  129 0.30110E+04 0.16586E+04
  130 0.30270E+04 0.16621E+04
  131 0.29010E+04 0.16656E+04
  132 0.30870E+04 0.16693E+04
  133 0.29990E+04 0.16730E+04
  134 0.28510E+04 0.16766E+04
  135 0.29180E+04 0.16803E+04
  136 0.30730E+04 0.16839E+04
  137 0.28670E+04 0.16875E+04
  138 0.29090E+04 0.16911E+04
  139 0.28700E+04 0.16941E+04
  140 0.29600E+04 0.16966E+04
  141 0.30430E+04 0.16990E+04
  142 0.29890E+04 0.17014E+04
  143 0.29460E+04 0.17041E+04
  144 0.31220E+04 0.17073E+04
  145 0.30330E+04 0.17104E+04
  146 0.29590E+04 0.17136E+04
  147 0.29260E+04 0.17169E+04
  148 0.31140E+04 0.17205E+04
  149 0.29790E+04 0.17241E+04
  150 0.29510E+04 0.17277E+04
  151 0.28560E+04 0.17308E+04
  152 0.28430E+04 0.17335E+04
  153 0.29100E+04 0.17361E+04
  154 0.29470E+04 0.17387E+04
  155 0.29090E+04 0.17415E+04
  156 0.30090E+04 0.17443E+04
  157 0.29540E+04 0.17471E+04
  158 0.27880E+04 0.17499E+04
  159 0.29470E+04 0.17527E+04
  160 0.30690E+04 0.17554E+04
  161 0.28760E+04 0.17582E+04
  162 0.29380E+04 0.17609E+04
  163 0.28960E+04 0.17636E+04
  164 0.30230E+04 0.17662E+04
  165 0.28040E+04 0.17689E+04
  166 0.29740E+04 0.17715E+04
  167 0.28700E+04 0.17740E+04
  168 0.29600E+04 0.17765E+04
  169 0.29350E+04 0.17790E+04
  170 0.29110E+04 0.17815E+04
  171 0.28090E+04 0.17839E+04
  172 0.29300E+04 0.17864E+04
  173 0.29360E+04 0.17888E+04
  174 0.28480E+04 0.17912E+04
  175 0.28840E+04 0.17935E+04
  176 0.28930E+04 0.17956E+04
  177 0.28940E+04 0.17977E+04
  178 0.28930E+04 0.17998E+04
  179 0.28840E+04 0.18020E+04
  180 0.30180E+04 0.18043E+04
  181 0.29470E+04 0.18066E+04
  182 0.29030E+04 0.18088E+04
  183 0.28620E+04 0.18111E+04
  184 0.29560E+04 0.18135E+04
  185 0.28950E+04 0.18158E+04
  186 0.28240E+04 0.18182E+04
  187 0.28780E+04 0.18202E+04
  188 0.29360E+04 0.18220E+04
  189 0.29550E+04 0.18237E+04
  190 0.29020E+04 0.18254E+04
  191 0.28690E+04 0.18274E+04
  192 0.29440E+04 0.18297E+04
  193 0.27770E+04 0.18320E+04
  194 0.28850E+04 0.18343E+04
  195 0.27920E+04 0.18365E+04
  196 0.30170E+04 0.18386E+04
  197 0.27480E+04 0.18407E+04
  198 0.28490E+04 0.18428E+04
  199 0.27540E+04 0.18449E+04
  200 0.29550E+04 0.18469E+04
  201 0.27560E+04 0.18489E+04
  202 0.27180E+04 0.18508E+04
  203 0.27770E+04 0.18527E+04
  204 0.29410E+04 0.18544E+04
  205 0.27380E+04 0.18561E+04
  206 0.28740E+04 0.18578E+04
  207 0.27470E+04 0.18595E+04
  208 0.28620E+04 0.18612E+04
  209 0.28090E+04 0.18629E+04
  210 0.27730E+04 0.18646E+04
  211 0.27220E+04 0.18664E+04
  212 0.29160E+04 0.18683E+04
  213 0.27200E+04 0.18702E+04
  214 0.27540E+04 0.18720E+04
  215 0.27620E+04 0.18736E+04
  216 0.27800E+04 0.18750E+04
  217 0.27990E+04 0.18764E+04
  218 0.28120E+04 0.18777E+04
  219 0.27770E+04 0.18795E+04
  220 0.27670E+04 0.18815E+04
  221 0.26750E+04 0.18836E+04
  222 0.26820E+04 0.18857E+04
  223 0.26750E+04 0.18874E+04
  224 0.27830E+04 0.18887E+04
  225 0.26900E+04 0.18901E+04
  226 0.26720E+04 0.18914E+04
  227 0.27060E+04 0.18927E+04
  228 0.28440E+04 0.18941E+04
  229 0.27540E+04 0.18955E+04
  230 0.27000E+04 0.18969E+04
  231 0.26440E+04 0.18983E+04
  232 0.28940E+04 0.18999E+04
  233 0.27130E+04 0.19015E+04
  234 0.26610E+04 0.19031E+04
  235 0.27300E+04 0.19047E+04
  236 0.27690E+04 0.19063E+04
  237 0.26850E+04 0.19078E+04
  238 0.25860E+04 0.19094E+04
  239 0.26380E+04 0.19110E+04
  240 0.28260E+04 0.19125E+04
  241 0.26290E+04 0.19140E+04
  242 0.26100E+04 0.19155E+04
  243 0.27060E+04 0.19167E+04
  244 0.26860E+04 0.19178E+04
  245 0.27300E+04 0.19188E+04
  246 0.27990E+04 0.19198E+04
  247 0.25920E+04 0.19212E+04
  248 0.27390E+04 0.19229E+04
  249 0.26270E+04 0.19247E+04
  250 0.26760E+04 0.19265E+04
  251 0.25300E+04 0.19280E+04
  252 0.27410E+04 0.19293E+04
  253 0.26010E+04 0.19305E+04
  254 0.25590E+04 0.19318E+04
  255 0.27080E+04 0.19330E+04
  256 0.27240E+04 0.19343E+04
  257 0.26430E+04 0.19355E+04
  258 0.26010E+04 0.19368E+04
  259 0.26320E+04 0.19380E+04
  260 0.26810E+04 0.19392E+04
  261 0.27750E+04 0.19404E+04
  262 0.25920E+04 0.19415E+04
  263 0.25610E+04 0.19428E+04
  264 0.26770E+04 0.19441E+04
  265 0.26340E+04 0.19454E+04
  266 0.27430E+04 0.19468E+04
  267 0.25940E+04 0.19481E+04
  268 0.25730E+04 0.19496E+04
  269 0.25910E+04 0.19510E+04
  270 0.26240E+04 0.19525E+04
  271 0.25320E+04 0.19539E+04
  272 0.26270E+04 0.19552E+04
  273 0.25420E+04 0.19565E+04
  274 0.26080E+04 0.19578E+04
  275 0.25500E+04 0.19591E+04
  276 0.25590E+04 0.19605E+04
  277 0.25250E+04 0.19618E+04
  278 0.25380E+04 0.19632E+04
  279 0.24680E+04 0.19643E+04
  280 0.25700E+04 0.19653E+04
  281 0.24970E+04 0.19662E+04
  282 0.24930E+04 0.19671E+04
  283 0.25370E+04 0.19682E+04
  284 0.26510E+04 0.19696E+04
  285 0.25810E+04 0.19710E+04
  286 0.24140E+04 0.19723E+04
  287 0.25110E+04 0.19734E+04
  288 0.24880E+04 0.19743E+04
  289 0.25240E+04 0.19752E+04
  290 0.26020E+04 0.19761E+04
  291 0.24380E+04 0.19772E+04
  292 0.25360E+04 0.19784E+04
  293 0.24880E+04 0.19797E+04
  294 0.24560E+04 0.19809E+04
  295 0.24430E+04 0.19822E+04
  296 0.25770E+04 0.19833E+04
  297 0.24960E+04 0.19845E+04
  298 0.23760E+04 0.19857E+04
  299 0.24110E+04 0.19868E+04
  300 0.25700E+04 0.19879E+04
  301 0.24570E+04 0.19890E+04
  302 0.24280E+04 0.19900E+04
  303 0.24470E+04 0.19910E+04
  304 0.24470E+04 0.19918E+04
  305 0.24510E+04 0.19926E+04
  306 0.23910E+04 0.19934E+04
  307 0.24570E+04 0.19946E+04
  308 0.25700E+04 0.19960E+04
  309 0.24100E+04 0.19975E+04
  310 0.24000E+04 0.19989E+04
  311 0.22950E+04 0.19999E+04
  312 0.24530E+04 0.20005E+04
  313 0.25120E+04 0.20011E+04
  314 0.24100E+04 0.20016E+04
  315 0.23380E+04 0.20025E+04
  316 0.25220E+04 0.20038E+04
  317 0.24250E+04 0.20050E+04
  318 0.23560E+04 0.20063E+04
  319 0.23600E+04 0.20074E+04
  320 0.24490E+04 0.20084E+04
  321 0.23610E+04 0.20095E+04
  322 0.24270E+04 0.20105E+04
  323 0.23610E+04 0.20117E+04
  324 0.23570E+04 0.20131E+04
  325 0.23130E+04 0.20145E+04
  326 0.22380E+04 0.20159E+04
  327 0.23240E+04 0.20169E+04
  328 0.22490E+04 0.20176E+04
  329 0.23170E+04 0.20182E+04
  330 0.22910E+04 0.20188E+04
  331 0.22660E+04 0.20197E+04
  332 0.23570E+04 0.20207E+04
  333 0.22760E+04 0.20218E+04
  334 0.22910E+04 0.20229E+04
  335 0.21760E+04 0.20239E+04
  336 0.23170E+04 0.20248E+04
  337 0.22560E+04 0.20257E+04
  338 0.22930E+04 0.20266E+04
  339 0.22630E+04 0.20275E+04
  340 0.21540E+04 0.20283E+04
  341 0.22290E+04 0.20311E+04
  342 0.21950E+04 0.20319E+04
  343 0.20360E+04 0.20335E+04
  344 0.21260E+04 0.20357E+04
  345 0.20210E+04 0.20380E+04
  346 0.19830E+04 0.20402E+04
  347 0.18280E+04 0.20441E+04
  348 0.16730E+04 0.20497E+04
  349 0.14890E+04 0.20553E+04
  350 0.12280E+04 0.20608E+04
  351 0.82000E+03 0.20662E+04
  352 0.45400E+03 0.20714E+04
  353 0.14000E+03 0.20766E+04
  354 0.66000E+02 0.20817E+04
  355 0.43000E+02 0.20841E+04
  356 0.74000E+02 0.20836E+04
  357 0.52000E+02 0.20831E+04
  358 0.53000E+02 0.20826E+04
  359 0.40000E+02 0.20823E+04
  360 0.78000E+02 0.20821E+04
  361 0.73000E+02 0.20819E+04
  362 0.57000E+02 0.20817E+04
  363 0.43000E+02 0.20817E+04
  364 0.70000E+02 0.20818E+04
