NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:35 Filename: ndff3801.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag40au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
    1 0.53000E+02 0.75183E+03
    2 0.27000E+02 0.71214E+03
    3 0.22000E+02 0.77735E+03
    4 0.10000E+02 0.78979E+03
    5 0.25000E+02 0.74945E+03
    6 0.20000E+02 0.76142E+03
    7 0.20000E+02 0.77398E+03
    8 0.12000E+02 0.78711E+03
    9 0.31000E+02 0.79998E+03
   10 0.17000E+02 0.81259E+03
   11 0.80000E+01 0.82481E+03
   12 0.80000E+01 0.83665E+03
   13 0.15000E+02 0.84822E+03
   14 0.11000E+02 0.85952E+03
   15 0.17000E+02 0.87034E+03
   16 0.14410E+04 0.88069E+03
   17 0.28770E+04 0.89076E+03
   18 0.27560E+04 0.90057E+03
   19 0.28740E+04 0.91001E+03
   20 0.28460E+04 0.91909E+03
   21 0.25840E+04 0.92790E+03
   22 0.26030E+04 0.93646E+03
   23 0.26960E+04 0.94462E+03
   24 0.26370E+04 0.95238E+03
   25 0.25100E+04 0.95990E+03
   26 0.25200E+04 0.96718E+03
   27 0.25650E+04 0.97398E+03
   28 0.26380E+04 0.98029E+03
   29 0.25550E+04 0.98640E+03
   30 0.24870E+04 0.99229E+03
   31 0.26240E+04 0.99829E+03
   32 0.26110E+04 0.10044E+04
   33 0.25580E+04 0.10103E+04
   34 0.24870E+04 0.10161E+04
   35 0.25260E+04 0.10215E+04
   36 0.25590E+04 0.10265E+04
   37 0.25550E+04 0.10313E+04
   38 0.25650E+04 0.10360E+04
   39 0.26030E+04 0.10406E+04
   40 0.25640E+04 0.10451E+04
   41 0.25970E+04 0.10496E+04
   42 0.25780E+04 0.10539E+04
   43 0.26150E+04 0.10581E+04
   44 0.25800E+04 0.10623E+04
   45 0.25450E+04 0.10664E+04
   46 0.25740E+04 0.10705E+04
   47 0.26270E+04 0.10742E+04
   48 0.26400E+04 0.10775E+04
   49 0.25510E+04 0.10808E+04
   50 0.26350E+04 0.10840E+04
   51 0.26700E+04 0.10872E+04
   52 0.27970E+04 0.10905E+04
   53 0.27640E+04 0.10937E+04
   54 0.26630E+04 0.10969E+04
   55 0.26210E+04 0.11003E+04
   56 0.27940E+04 0.11039E+04
   57 0.26520E+04 0.11074E+04
   58 0.27510E+04 0.11110E+04
   59 0.27030E+04 0.11145E+04
   60 0.27560E+04 0.11178E+04
   61 0.27570E+04 0.11212E+04
   62 0.26580E+04 0.11245E+04
   63 0.27080E+04 0.11279E+04
   64 0.28790E+04 0.11311E+04
   65 0.27380E+04 0.11344E+04
   66 0.27990E+04 0.11377E+04
   67 0.27400E+04 0.11412E+04
   68 0.29300E+04 0.11447E+04
   69 0.28440E+04 0.11483E+04
   70 0.27940E+04 0.11519E+04
   71 0.27190E+04 0.11553E+04
   72 0.28340E+04 0.11583E+04
   73 0.29220E+04 0.11614E+04
   74 0.27980E+04 0.11644E+04
   75 0.27950E+04 0.11679E+04
   76 0.29340E+04 0.11716E+04
   77 0.28720E+04 0.11754E+04
   78 0.28350E+04 0.11792E+04
   79 0.27370E+04 0.11829E+04
   80 0.28220E+04 0.11865E+04
   81 0.28330E+04 0.11901E+04
   82 0.27620E+04 0.11937E+04
   83 0.28640E+04 0.11972E+04
   84 0.28420E+04 0.12005E+04
   85 0.29620E+04 0.12038E+04
   86 0.29460E+04 0.12071E+04
   87 0.27890E+04 0.12107E+04
   88 0.28790E+04 0.12146E+04
   89 0.28310E+04 0.12184E+04
   90 0.28610E+04 0.12223E+04
   91 0.28990E+04 0.12259E+04
   92 0.29090E+04 0.12293E+04
   93 0.29340E+04 0.12327E+04
   94 0.29270E+04 0.12361E+04
   95 0.28230E+04 0.12395E+04
   96 0.30310E+04 0.12430E+04
   97 0.29660E+04 0.12464E+04
   98 0.29020E+04 0.12498E+04
   99 0.28880E+04 0.12533E+04
  100 0.29960E+04 0.12568E+04
  101 0.30260E+04 0.12604E+04
  102 0.29420E+04 0.12639E+04
  103 0.28600E+04 0.12676E+04
  104 0.30450E+04 0.12714E+04
  105 0.29830E+04 0.12752E+04
  106 0.28110E+04 0.12791E+04
  107 0.28860E+04 0.12828E+04
  108 0.30760E+04 0.12863E+04
  109 0.28780E+04 0.12898E+04
  110 0.29970E+04 0.12934E+04
  111 0.28420E+04 0.12969E+04
  112 0.30780E+04 0.13004E+04
  113 0.29460E+04 0.13038E+04
  114 0.29090E+04 0.13073E+04
  115 0.29030E+04 0.13107E+04
  116 0.30850E+04 0.13140E+04
  117 0.29870E+04 0.13173E+04
  118 0.28380E+04 0.13206E+04
  119 0.30530E+04 0.13240E+04
  120 0.30800E+04 0.13274E+04
  121 0.29600E+04 0.13308E+04
  122 0.28960E+04 0.13343E+04
  123 0.29350E+04 0.13375E+04
  124 0.30200E+04 0.13406E+04
  125 0.30230E+04 0.13436E+04
  126 0.29900E+04 0.13467E+04
  127 0.29740E+04 0.13498E+04
  128 0.30040E+04 0.13530E+04
  129 0.30110E+04 0.13563E+04
  130 0.30270E+04 0.13595E+04
  131 0.29010E+04 0.13628E+04
  132 0.30870E+04 0.13662E+04
  133 0.29990E+04 0.13696E+04
  134 0.28510E+04 0.13731E+04
  135 0.29180E+04 0.13764E+04
  136 0.30730E+04 0.13798E+04
  137 0.28670E+04 0.13832E+04
  138 0.29090E+04 0.13865E+04
  139 0.28700E+04 0.13893E+04
  140 0.29600E+04 0.13915E+04
  141 0.30430E+04 0.13937E+04
  142 0.29890E+04 0.13958E+04
  143 0.29460E+04 0.13983E+04
  144 0.31220E+04 0.14013E+04
  145 0.30330E+04 0.14042E+04
  146 0.29590E+04 0.14070E+04
  147 0.29260E+04 0.14102E+04
  148 0.31140E+04 0.14135E+04
  149 0.29790E+04 0.14169E+04
  150 0.29510E+04 0.14202E+04
  151 0.28560E+04 0.14231E+04
  152 0.28430E+04 0.14256E+04
  153 0.29100E+04 0.14280E+04
  154 0.29470E+04 0.14303E+04
  155 0.29090E+04 0.14329E+04
  156 0.30090E+04 0.14355E+04
  157 0.29540E+04 0.14381E+04
  158 0.27880E+04 0.14407E+04
  159 0.29470E+04 0.14432E+04
  160 0.30690E+04 0.14458E+04
  161 0.28760E+04 0.14483E+04
  162 0.29380E+04 0.14508E+04
  163 0.28960E+04 0.14533E+04
  164 0.30230E+04 0.14557E+04
  165 0.28040E+04 0.14581E+04
  166 0.29740E+04 0.14606E+04
  167 0.28700E+04 0.14629E+04
  168 0.29600E+04 0.14652E+04
  169 0.29350E+04 0.14675E+04
  170 0.29110E+04 0.14698E+04
  171 0.28090E+04 0.14721E+04
  172 0.29300E+04 0.14743E+04
  173 0.29360E+04 0.14766E+04
  174 0.28480E+04 0.14788E+04
  175 0.28840E+04 0.14809E+04
  176 0.28930E+04 0.14828E+04
  177 0.28940E+04 0.14848E+04
  178 0.28930E+04 0.14867E+04
  179 0.28840E+04 0.14887E+04
  180 0.30180E+04 0.14908E+04
  181 0.29470E+04 0.14929E+04
  182 0.29030E+04 0.14950E+04
  183 0.28620E+04 0.14972E+04
  184 0.29560E+04 0.14994E+04
  185 0.28950E+04 0.15016E+04
  186 0.28240E+04 0.15037E+04
  187 0.28780E+04 0.15056E+04
  188 0.29360E+04 0.15072E+04
  189 0.29550E+04 0.15088E+04
  190 0.29020E+04 0.15104E+04
  191 0.28690E+04 0.15122E+04
  192 0.29440E+04 0.15144E+04
  193 0.27770E+04 0.15165E+04
  194 0.28850E+04 0.15186E+04
  195 0.27920E+04 0.15207E+04
  196 0.30170E+04 0.15227E+04
  197 0.27480E+04 0.15247E+04
  198 0.28490E+04 0.15267E+04
  199 0.27540E+04 0.15286E+04
  200 0.29550E+04 0.15304E+04
  201 0.27560E+04 0.15323E+04
  202 0.27180E+04 0.15341E+04
  203 0.27770E+04 0.15358E+04
  204 0.29410E+04 0.15374E+04
  205 0.27380E+04 0.15390E+04
  206 0.28740E+04 0.15406E+04
  207 0.27470E+04 0.15422E+04
  208 0.28620E+04 0.15438E+04
  209 0.28090E+04 0.15454E+04
  210 0.27730E+04 0.15470E+04
  211 0.27220E+04 0.15487E+04
  212 0.29160E+04 0.15504E+04
  213 0.27200E+04 0.15522E+04
  214 0.27540E+04 0.15539E+04
  215 0.27620E+04 0.15555E+04
  216 0.27800E+04 0.15568E+04
  217 0.27990E+04 0.15580E+04
  218 0.28120E+04 0.15593E+04
  219 0.27770E+04 0.15609E+04
  220 0.27670E+04 0.15629E+04
  221 0.26750E+04 0.15649E+04
  222 0.26820E+04 0.15669E+04
  223 0.26750E+04 0.15685E+04
  224 0.27830E+04 0.15698E+04
  225 0.26900E+04 0.15711E+04
  226 0.26720E+04 0.15723E+04
  227 0.27060E+04 0.15736E+04
  228 0.28440E+04 0.15749E+04
  229 0.27540E+04 0.15762E+04
  230 0.27000E+04 0.15775E+04
  231 0.26440E+04 0.15789E+04
  232 0.28940E+04 0.15804E+04
  233 0.27130E+04 0.15819E+04
  234 0.26610E+04 0.15834E+04
  235 0.27300E+04 0.15850E+04
  236 0.27690E+04 0.15865E+04
  237 0.26850E+04 0.15880E+04
  238 0.25860E+04 0.15896E+04
  239 0.26380E+04 0.15911E+04
  240 0.28260E+04 0.15925E+04
  241 0.26290E+04 0.15940E+04
  242 0.26100E+04 0.15954E+04
  243 0.27060E+04 0.15966E+04
  244 0.26860E+04 0.15976E+04
  245 0.27300E+04 0.15985E+04
  246 0.27990E+04 0.15995E+04
  247 0.25920E+04 0.16008E+04
  248 0.27390E+04 0.16026E+04
  249 0.26270E+04 0.16043E+04
  250 0.26760E+04 0.16060E+04
  251 0.25300E+04 0.16075E+04
  252 0.27410E+04 0.16087E+04
  253 0.26010E+04 0.16099E+04
  254 0.25590E+04 0.16111E+04
  255 0.27080E+04 0.16123E+04
  256 0.27240E+04 0.16136E+04
  257 0.26430E+04 0.16148E+04
  258 0.26010E+04 0.16160E+04
  259 0.26320E+04 0.16172E+04
  260 0.26810E+04 0.16183E+04
  261 0.27750E+04 0.16194E+04
  262 0.25920E+04 0.16206E+04
  263 0.25610E+04 0.16218E+04
  264 0.26770E+04 0.16231E+04
  265 0.26340E+04 0.16244E+04
  266 0.27430E+04 0.16257E+04
  267 0.25940E+04 0.16270E+04
  268 0.25730E+04 0.16284E+04
  269 0.25910E+04 0.16298E+04
  270 0.26240E+04 0.16312E+04
  271 0.25320E+04 0.16326E+04
  272 0.26270E+04 0.16339E+04
  273 0.25420E+04 0.16351E+04
  274 0.26080E+04 0.16364E+04
  275 0.25500E+04 0.16377E+04
  276 0.25590E+04 0.16390E+04
  277 0.25250E+04 0.16403E+04
  278 0.25380E+04 0.16416E+04
  279 0.24680E+04 0.16427E+04
  280 0.25700E+04 0.16436E+04
  281 0.24970E+04 0.16445E+04
  282 0.24930E+04 0.16454E+04
  283 0.25370E+04 0.16465E+04
  284 0.26510E+04 0.16478E+04
  285 0.25810E+04 0.16491E+04
  286 0.24140E+04 0.16504E+04
  287 0.25110E+04 0.16515E+04
  288 0.24880E+04 0.16523E+04
  289 0.25240E+04 0.16532E+04
  290 0.26020E+04 0.16540E+04
  291 0.24380E+04 0.16550E+04
  292 0.25360E+04 0.16562E+04
  293 0.24880E+04 0.16574E+04
  294 0.24560E+04 0.16586E+04
  295 0.24430E+04 0.16598E+04
  296 0.25770E+04 0.16609E+04
  297 0.24960E+04 0.16620E+04
  298 0.23760E+04 0.16631E+04
  299 0.24110E+04 0.16642E+04
  300 0.25700E+04 0.16652E+04
  301 0.24570E+04 0.16661E+04
  302 0.24280E+04 0.16671E+04
  303 0.24470E+04 0.16680E+04
  304 0.24470E+04 0.16687E+04
  305 0.24510E+04 0.16694E+04
  306 0.23910E+04 0.16702E+04
  307 0.24570E+04 0.16712E+04
  308 0.25700E+04 0.16725E+04
  309 0.24100E+04 0.16739E+04
  310 0.24000E+04 0.16752E+04
  311 0.22950E+04 0.16761E+04
  312 0.24530E+04 0.16766E+04
  313 0.25120E+04 0.16770E+04
  314 0.24100E+04 0.16775E+04
  315 0.23380E+04 0.16783E+04
  316 0.25220E+04 0.16794E+04
  317 0.24250E+04 0.16805E+04
  318 0.23560E+04 0.16816E+04
  319 0.23600E+04 0.16826E+04
  320 0.24490E+04 0.16836E+04
  321 0.23610E+04 0.16845E+04
  322 0.24270E+04 0.16853E+04
  323 0.23610E+04 0.16864E+04
  324 0.23570E+04 0.16877E+04
  325 0.23130E+04 0.16890E+04
  326 0.22380E+04 0.16902E+04
  327 0.23240E+04 0.16911E+04
  328 0.22490E+04 0.16916E+04
  329 0.23170E+04 0.16921E+04
  330 0.22910E+04 0.16925E+04
  331 0.22660E+04 0.16933E+04
  332 0.23570E+04 0.16942E+04
  333 0.22760E+04 0.16952E+04
  334 0.22910E+04 0.16961E+04
  335 0.21760E+04 0.16970E+04
  336 0.23170E+04 0.16978E+04
  337 0.22560E+04 0.16986E+04
  338 0.22930E+04 0.16993E+04
  339 0.22630E+04 0.17001E+04
  340 0.21540E+04 0.17008E+04
  341 0.22290E+04 0.17034E+04
  342 0.21950E+04 0.17042E+04
  343 0.20360E+04 0.17056E+04
  344 0.21260E+04 0.17077E+04
  345 0.20210E+04 0.17099E+04
  346 0.19830E+04 0.17120E+04
  347 0.18280E+04 0.17158E+04
  348 0.16730E+04 0.17213E+04
  349 0.14890E+04 0.17268E+04
  350 0.12280E+04 0.17323E+04
  351 0.82000E+03 0.17376E+04
  352 0.45400E+03 0.17427E+04
  353 0.14000E+03 0.17478E+04
  354 0.66000E+02 0.17529E+04
  355 0.43000E+02 0.17552E+04
  356 0.74000E+02 0.17546E+04
  357 0.52000E+02 0.17541E+04
  358 0.53000E+02 0.17535E+04
  359 0.40000E+02 0.17531E+04
  360 0.78000E+02 0.17528E+04
  361 0.73000E+02 0.17526E+04
  362 0.57000E+02 0.17523E+04
  363 0.43000E+02 0.17522E+04
  364 0.70000E+02 0.17523E+04
  365 0.52000E+02 0.17524E+04
  366 0.43000E+02 0.17524E+04
  367 0.44000E+02 0.17525E+04
  368 0.66000E+02 0.17527E+04
  369 0.43000E+02 0.17528E+04
  370 0.46000E+02 0.17529E+04
  371 0.36000E+02 0.17531E+04
  372 0.49000E+02 0.17532E+04
  373 0.51000E+02 0.17533E+04
  374 0.44000E+02 0.17534E+04
  375 0.55000E+02 0.17536E+04
  376 0.58000E+02 0.17538E+04
  377 0.52000E+02 0.17540E+04
  378 0.45000E+02 0.17542E+04
  379 0.50000E+02 0.17545E+04
  380 0.54000E+02 0.17547E+04
  381 0.42000E+02 0.17549E+04
  382 0.56000E+02 0.17551E+04
  383 0.43000E+02 0.17554E+04
  384 0.68000E+02 0.17557E+04
  385 0.52000E+02 0.17560E+04
  386 0.35000E+02 0.17563E+04
  387 0.41000E+02 0.17566E+04
  388 0.47000E+02 0.17569E+04
  389 0.38000E+02 0.17571E+04
  390 0.45000E+02 0.17574E+04
  391 0.36000E+02 0.17576E+04
  392 0.56000E+02 0.17579E+04
  393 0.39000E+02 0.17582E+04
  394 0.37000E+02 0.17584E+04
  395 0.34000E+02 0.17587E+04
  396 0.66000E+02 0.17589E+04
  397 0.34000E+02 0.17591E+04
  398 0.50000E+02 0.17594E+04
  399 0.52000E+02 0.17596E+04
  400 0.54000E+02 0.17599E+04
  401 0.45000E+02 0.17602E+04
  402 0.32000E+02 0.17605E+04
  403 0.44000E+02 0.17607E+04
  404 0.42000E+02 0.17610E+04
  405 0.44000E+02 0.17612E+04
  406 0.39000E+02 0.17614E+04
  407 0.42000E+02 0.17616E+04
  408 0.45000E+02 0.17618E+04
  409 0.32000E+02 0.17620E+04
  410 0.36000E+02 0.17622E+04
  411 0.40000E+02 0.17624E+04
  412 0.42000E+02 0.17625E+04
  413 0.38000E+02 0.17626E+04
  414 0.43000E+02 0.17627E+04
  415 0.43000E+02 0.17628E+04
  416 0.46000E+02 0.17630E+04
  417 0.41000E+02 0.17631E+04
  418 0.30000E+02 0.17632E+04
  419 0.39000E+02 0.17633E+04
  420 0.36000E+02 0.17633E+04
  421 0.28000E+02 0.17633E+04
  422 0.26000E+02 0.17633E+04
  423 0.35000E+02 0.17633E+04
  424 0.46000E+02 0.17633E+04
  425 0.29000E+02 0.17633E+04
  426 0.35000E+02 0.17632E+04
  427 0.30000E+02 0.17631E+04
  428 0.25000E+02 0.17630E+04
  429 0.26000E+02 0.17629E+04
  430 0.37000E+02 0.17627E+04
  431 0.29000E+02 0.17626E+04
  432 0.31000E+02 0.17624E+04
  433 0.33000E+02 0.17622E+04
  434 0.35000E+02 0.17619E+04
  435 0.40000E+02 0.17617E+04
  436 0.23000E+02 0.17615E+04
  437 0.22000E+02 0.17613E+04
  438 0.23000E+02 0.17611E+04
  439 0.27000E+02 0.17608E+04
  440 0.30000E+02 0.17605E+04
  441 0.23000E+02 0.17602E+04
  442 0.22000E+02 0.17598E+04
  443 0.33000E+02 0.17595E+04
  444 0.32000E+02 0.17591E+04
  445 0.26000E+02 0.17588E+04
  446 0.26000E+02 0.17584E+04
  447 0.26000E+02 0.17581E+04
  448 0.28000E+02 0.17577E+04
  449 0.25000E+02 0.17573E+04
  450 0.39000E+02 0.17568E+04
  451 0.26000E+02 0.17565E+04
  452 0.34000E+02 0.17561E+04
  453 0.30000E+02 0.17558E+04
  454 0.28000E+02 0.17554E+04
  455 0.24000E+02 0.17550E+04
  456 0.18000E+02 0.17547E+04
  457 0.26000E+02 0.17543E+04
  458 0.19000E+02 0.17539E+04
  459 0.25000E+02 0.17535E+04
  460 0.19000E+02 0.17531E+04
  461 0.17000E+02 0.17527E+04
  462 0.26000E+02 0.17523E+04
  463 0.26000E+02 0.17519E+04
  464 0.21000E+02 0.17516E+04
  465 0.15000E+02 0.17512E+04
  466 0.19000E+02 0.17509E+04
  467 0.17000E+02 0.17505E+04
  468 0.26000E+02 0.17502E+04
  469 0.24000E+02 0.17498E+04
  470 0.18000E+02 0.17494E+04
  471 0.18000E+02 0.17491E+04
  472 0.20000E+02 0.17488E+04
  473 0.18000E+02 0.17485E+04
  474 0.13000E+02 0.17482E+04
  475 0.13000E+02 0.17478E+04
  476 0.15000E+02 0.17475E+04
  477 0.23000E+02 0.17471E+04
  478 0.26000E+02 0.17468E+04
  479 0.24000E+02 0.17464E+04
  480 0.17000E+02 0.17462E+04
  481 0.20000E+02 0.17459E+04
  482 0.19000E+02 0.17457E+04
  483 0.16000E+02 0.17454E+04
  484 0.13000E+02 0.17451E+04
  485 0.22000E+02 0.17448E+04
  486 0.16000E+02 0.17445E+04
  487 0.25000E+02 0.17443E+04
  488 0.17000E+02 0.17440E+04
  489 0.19000E+02 0.17438E+04
  490 0.21000E+02 0.17435E+04
  491 0.22000E+02 0.17433E+04
  492 0.12000E+02 0.17431E+04
  493 0.14000E+02 0.17428E+04
  494 0.19000E+02 0.17426E+04
  495 0.20000E+02 0.17424E+04
  496 0.13000E+02 0.17421E+04
  497 0.16000E+02 0.17419E+04
  498 0.18000E+02 0.17417E+04
  499 0.16000E+02 0.17414E+04
  500 0.17000E+02 0.17412E+04
  501 0.24000E+02 0.17409E+04
  502 0.22000E+02 0.17407E+04
  503 0.20000E+02 0.17405E+04
  504 0.12000E+02 0.17403E+04
  505 0.15000E+02 0.17401E+04
  506 0.12000E+02 0.17399E+04
  507 0.12000E+02 0.17390E+04
  508 0.11000E+02 0.17374E+04
  509 0.15000E+02 0.17358E+04
  510 0.94900E+03 0.17341E+04
  511 0.00000E+00 0.17340E+04
  512 0.00000E+00 0.17355E+04
  513 0.00000E+00 0.17369E+04
  514 0.00000E+00 0.17383E+04
  515 0.00000E+00 0.17388E+04
  516 0.00000E+00 0.17384E+04
  517 0.00000E+00 0.17381E+04
  518 0.00000E+00 0.17377E+04
  519 0.00000E+00 0.17374E+04
  520 0.00000E+00 0.17370E+04
  521 0.00000E+00 0.17367E+04
  522 0.00000E+00 0.17364E+04
  523 0.00000E+00 0.17360E+04
  524 0.00000E+00 0.17357E+04
  525 0.00000E+00 0.17354E+04
  526 0.00000E+00 0.17350E+04
  527 0.00000E+00 0.17347E+04
  528 0.00000E+00 0.17344E+04
  529 0.00000E+00 0.17340E+04
  530 0.00000E+00 0.17337E+04
  531 0.00000E+00 0.17333E+04
  532 0.00000E+00 0.17329E+04
  533 0.00000E+00 0.17326E+04
  534 0.00000E+00 0.17322E+04
  535 0.00000E+00 0.17318E+04
  536 0.00000E+00 0.17314E+04
  537 0.00000E+00 0.17311E+04
  538 0.00000E+00 0.17307E+04
  539 0.00000E+00 0.17303E+04
  540 0.00000E+00 0.17299E+04
  541 0.00000E+00 0.17295E+04
  542 0.00000E+00 0.17291E+04
  543 0.00000E+00 0.17287E+04
  544 0.00000E+00 0.17283E+04
  545 0.00000E+00 0.17279E+04
  546 0.00000E+00 0.17275E+04
  547 0.00000E+00 0.17271E+04
  548 0.00000E+00 0.17267E+04
  549 0.00000E+00 0.17263E+04
  550 0.00000E+00 0.17259E+04
  551 0.00000E+00 0.17254E+04
  552 0.00000E+00 0.17250E+04
  553 0.00000E+00 0.17246E+04
  554 0.00000E+00 0.17242E+04
  555 0.00000E+00 0.17238E+04
  556 0.00000E+00 0.17233E+04
  557 0.00000E+00 0.17229E+04
  558 0.00000E+00 0.17225E+04
  559 0.00000E+00 0.17221E+04
  560 0.00000E+00 0.17217E+04
  561 0.00000E+00 0.17212E+04
  562 0.00000E+00 0.17208E+04
  563 0.00000E+00 0.17204E+04
  564 0.00000E+00 0.17200E+04
  565 0.00000E+00 0.17195E+04
  566 0.00000E+00 0.17191E+04
  567 0.00000E+00 0.17187E+04
  568 0.00000E+00 0.17183E+04
  569 0.00000E+00 0.17179E+04
  570 0.00000E+00 0.17175E+04
  571 0.00000E+00 0.17171E+04
  572 0.00000E+00 0.17167E+04
  573 0.00000E+00 0.17163E+04
  574 0.00000E+00 0.17159E+04
  575 0.00000E+00 0.17155E+04
  576 0.00000E+00 0.17151E+04
  577 0.00000E+00 0.17147E+04
  578 0.00000E+00 0.17143E+04
  579 0.00000E+00 0.17139E+04
  580 0.00000E+00 0.17135E+04
  581 0.00000E+00 0.17132E+04
  582 0.00000E+00 0.17128E+04
  583 0.00000E+00 0.17124E+04
  584 0.00000E+00 0.17120E+04
  585 0.00000E+00 0.17117E+04
  586 0.00000E+00 0.17113E+04
  587 0.00000E+00 0.17109E+04
  588 0.00000E+00 0.17106E+04
  589 0.00000E+00 0.17102E+04
  590 0.00000E+00 0.17098E+04
  591 0.00000E+00 0.17095E+04
  592 0.00000E+00 0.17091E+04
  593 0.00000E+00 0.17087E+04
  594 0.00000E+00 0.17083E+04
  595 0.00000E+00 0.17079E+04
  596 0.00000E+00 0.17076E+04
  597 0.00000E+00 0.17072E+04
  598 0.00000E+00 0.17068E+04
  599 0.00000E+00 0.17064E+04
  600 0.00000E+00 0.17059E+04
  601 0.00000E+00 0.17055E+04
  602 0.00000E+00 0.17051E+04
  603 0.00000E+00 0.17047E+04
  604 0.00000E+00 0.17042E+04
  605 0.00000E+00 0.17038E+04
  606 0.00000E+00 0.17034E+04
  607 0.00000E+00 0.17029E+04
  608 0.00000E+00 0.17025E+04
  609 0.00000E+00 0.17020E+04
  610 0.00000E+00 0.17015E+04
  611 0.00000E+00 0.17011E+04
  612 0.00000E+00 0.17006E+04
  613 0.00000E+00 0.17001E+04
  614 0.00000E+00 0.16997E+04
  615 0.00000E+00 0.16992E+04
