NDF v9.6a 30Oct13 rev 17Jan14 run 01/07/2021 17:14:37 Filename: ndff4501.dat Chris Jeynes (HVEE 2MV Tandetron, Stephens Lab), University of Surrey Ion Beam Centre
batch ndf.spc                                                                       
str ag75au.str                                                                    
file 790069RAu.txt                                                                 
geo rbs.geo                                                                       
 channel data fit
    1 0.53000E+02 0.48150E+03
    2 0.27000E+02 0.43745E+03
    3 0.22000E+02 0.49846E+03
    4 0.10000E+02 0.50684E+03
    5 0.25000E+02 0.46260E+03
    6 0.20000E+02 0.47084E+03
    7 0.20000E+02 0.47983E+03
    8 0.12000E+02 0.48956E+03
    9 0.31000E+02 0.49920E+03
   10 0.17000E+02 0.50875E+03
   11 0.80000E+01 0.51809E+03
   12 0.80000E+01 0.52722E+03
   13 0.15000E+02 0.53624E+03
   14 0.11000E+02 0.54516E+03
   15 0.17000E+02 0.55377E+03
   16 0.14410E+04 0.56207E+03
   17 0.28770E+04 0.57026E+03
   18 0.27560E+04 0.57834E+03
   19 0.28740E+04 0.58621E+03
   20 0.28460E+04 0.59386E+03
   21 0.25840E+04 0.60140E+03
   22 0.26030E+04 0.60881E+03
   23 0.26960E+04 0.61596E+03
   24 0.26370E+04 0.62284E+03
   25 0.25100E+04 0.62960E+03
   26 0.25200E+04 0.63623E+03
   27 0.25650E+04 0.64249E+03
   28 0.26380E+04 0.64837E+03
   29 0.25550E+04 0.65413E+03
   30 0.24870E+04 0.65977E+03
   31 0.26240E+04 0.66559E+03
   32 0.26110E+04 0.67160E+03
   33 0.25580E+04 0.67750E+03
   34 0.24870E+04 0.68329E+03
   35 0.25260E+04 0.68874E+03
   36 0.25590E+04 0.69386E+03
   37 0.25550E+04 0.69887E+03
   38 0.25650E+04 0.70378E+03
   39 0.26030E+04 0.70862E+03
   40 0.25640E+04 0.71341E+03
   41 0.25970E+04 0.71810E+03
   42 0.25780E+04 0.72270E+03
   43 0.26150E+04 0.72724E+03
   44 0.25800E+04 0.73172E+03
   45 0.25450E+04 0.73612E+03
   46 0.25740E+04 0.74044E+03
   47 0.26270E+04 0.74439E+03
   48 0.26400E+04 0.74798E+03
   49 0.25510E+04 0.75149E+03
   50 0.26350E+04 0.75494E+03
   51 0.26700E+04 0.75836E+03
   52 0.27970E+04 0.76178E+03
   53 0.27640E+04 0.76513E+03
   54 0.26630E+04 0.76842E+03
   55 0.26210E+04 0.77188E+03
   56 0.27940E+04 0.77552E+03
   57 0.26520E+04 0.77910E+03
   58 0.27510E+04 0.78264E+03
   59 0.27030E+04 0.78603E+03
   60 0.27560E+04 0.78929E+03
   61 0.27570E+04 0.79251E+03
   62 0.26580E+04 0.79569E+03
   63 0.27080E+04 0.79879E+03
   64 0.28790E+04 0.80182E+03
   65 0.27380E+04 0.80483E+03
   66 0.27990E+04 0.80780E+03
   67 0.27400E+04 0.81088E+03
   68 0.29300E+04 0.81408E+03
   69 0.28440E+04 0.81725E+03
   70 0.27940E+04 0.82040E+03
   71 0.27190E+04 0.82324E+03
   72 0.28340E+04 0.82577E+03
   73 0.29220E+04 0.82829E+03
   74 0.27980E+04 0.83079E+03
   75 0.27950E+04 0.83361E+03
   76 0.29340E+04 0.83676E+03
   77 0.28720E+04 0.83991E+03
   78 0.28350E+04 0.84304E+03
   79 0.27370E+04 0.84604E+03
   80 0.28220E+04 0.84893E+03
   81 0.28330E+04 0.85180E+03
   82 0.27620E+04 0.85467E+03
   83 0.28640E+04 0.85738E+03
   84 0.28420E+04 0.85992E+03
   85 0.29620E+04 0.86246E+03
   86 0.29460E+04 0.86499E+03
   87 0.27890E+04 0.86777E+03
   88 0.28790E+04 0.87081E+03
   89 0.28310E+04 0.87384E+03
   90 0.28610E+04 0.87686E+03
   91 0.28990E+04 0.87966E+03
   92 0.29090E+04 0.88222E+03
   93 0.29340E+04 0.88477E+03
   94 0.29270E+04 0.88733E+03
   95 0.28230E+04 0.88990E+03
   96 0.30310E+04 0.89249E+03
